Product_Name_Extracted,Price,Type,Source,Product_Name_Clean,Price_Numeric
Haier 6kg,16944,Washing Machine,Amazon,haier kg,16944.0
Haier 6kg,21814,Washing Machine,Flipkart,haier kg,21814.0
Haier 6kg,19193,Washing Machine,Amazon,haier kg,19193.0
Haier 6kg,20951,Washing Machine,Flipkart,haier kg,20951.0
Haier 6kg,18915,Washing Machine,Amazon,haier kg,18915.0
Haier 6kg,21659,Washing Machine,Flipkart,haier kg,21659.0
Haier 6kg,17939,Washing Machine,Amazon,haier kg,17939.0
Haier 6kg,19562,Washing Machine,Flipkart,haier kg,19562.0
Haier 6kg - Blue,17672,Washing Machine,Amazon,haier kg blue,17672.0
Haier 6kg - Blue,22130,Washing Machine,Flipkart,haier kg blue,22130.0
Haier 6kg - Gold,19039,Washing Machine,Amazon,haier kg gold,19039.0
Haier 6kg - Gold,21748,Washing Machine,Flipkart,haier kg gold,21748.0
Haier 6kg - Purple,19796,Washing Machine,Amazon,haier kg purple,19796.0
Haier 6kg - Purple,22909,Washing Machine,Flipkart,haier kg purple,22909.0
Haier 6kg,19634,Washing Machine,Amazon,haier kg,19634.0
Haier 6kg,20009,Washing Machine,Flipkart,haier kg,20009.0
Electrolux 8kg - Green,34375,Washing Machine,Amazon,electrolux kg green,34375.0
Electrolux 8kg - Green,36557,Washing Machine,Flipkart,electrolux kg green,36557.0
Electrolux 8kg - Black,33431,Washing Machine,Amazon,electrolux kg black,33431.0
Electrolux 8kg - Black,37195,Washing Machine,Flipkart,electrolux kg black,37195.0
Electrolux 8kg - Black,32848,Washing Machine,Amazon,electrolux kg black,32848.0
Electrolux 8kg - Black,36870,Washing Machine,Flipkart,electrolux kg black,36870.0
Electrolux 8kg,33123,Washing Machine,Amazon,electrolux kg,33123.0
Electrolux 8kg,37202,Washing Machine,Flipkart,electrolux kg,37202.0
Electrolux 8kg - Black,32585,Washing Machine,Amazon,electrolux kg black,32585.0
Electrolux 8kg - Black,37113,Washing Machine,Flipkart,electrolux kg black,37113.0
Electrolux 8kg - Blue,32799,Washing Machine,Amazon,electrolux kg blue,32799.0
Electrolux 8kg - Blue,36629,Washing Machine,Flipkart,electrolux kg blue,36629.0
Electrolux 8kg - Black,32729,Washing Machine,Amazon,electrolux kg black,32729.0
Electrolux 8kg - Black,36204,Washing Machine,Flipkart,electrolux kg black,36204.0
Electrolux 8kg - White,32897,Washing Machine,Amazon,electrolux kg white,32897.0
Electrolux 8kg - White,38398,Washing Machine,Flipkart,electrolux kg white,38398.0
Electrolux 8kg - Silver,31735,Washing Machine,Amazon,electrolux kg silver,31735.0
Electrolux 8kg - Silver,38188,Washing Machine,Flipkart,electrolux kg silver,38188.0
Electrolux 8kg,32323,Washing Machine,Amazon,electrolux kg,32323.0
Electrolux 8kg,36845,Washing Machine,Flipkart,electrolux kg,36845.0
Midea 7kg - White,21668,Washing Machine,Amazon,midea kg white,21668.0
Midea 7kg - White,21826,Washing Machine,Flipkart,midea kg white,21826.0
Midea 7kg - Silver,20832,Washing Machine,Amazon,midea kg silver,20832.0
Midea 7kg - Silver,23655,Washing Machine,Flipkart,midea kg silver,23655.0
Midea 7kg - Red,18372,Washing Machine,Amazon,midea kg red,18372.0
Midea 7kg - Red,21466,Washing Machine,Flipkart,midea kg red,21466.0
Midea 7kg - Silver,20896,Washing Machine,Amazon,midea kg silver,20896.0
Midea 7kg - Silver,22572,Washing Machine,Flipkart,midea kg silver,22572.0
Midea 7kg - Red,19557,Washing Machine,Amazon,midea kg red,19557.0
Midea 7kg - Red,21178,Washing Machine,Flipkart,midea kg red,21178.0
Midea 7kg,20700,Washing Machine,Amazon,midea kg,20700.0
Midea 7kg,24532,Washing Machine,Flipkart,midea kg,24532.0
Midea 7kg,21149,Washing Machine,Amazon,midea kg,21149.0
Midea 7kg,23915,Washing Machine,Flipkart,midea kg,23915.0
Midea 7kg - Blue,20989,Washing Machine,Amazon,midea kg blue,20989.0
Midea 7kg - Blue,24147,Washing Machine,Flipkart,midea kg blue,24147.0
Midea 7kg - Black,21679,Washing Machine,Amazon,midea kg black,21679.0
Midea 7kg - Black,21537,Washing Machine,Flipkart,midea kg black,21537.0
Midea 7kg,18049,Washing Machine,Amazon,midea kg,18049.0
Midea 7kg,22877,Washing Machine,Flipkart,midea kg,22877.0
Onida 6kg,17489,Washing Machine,Amazon,onida kg,17489.0
Onida 6kg,21614,Washing Machine,Flipkart,onida kg,21614.0
Onida 6kg,17700,Washing Machine,Amazon,onida kg,17700.0
Onida 6kg,19947,Washing Machine,Flipkart,onida kg,19947.0
Onida 6kg,17461,Washing Machine,Amazon,onida kg,17461.0
Onida 6kg,20457,Washing Machine,Flipkart,onida kg,20457.0
Onida 6kg - Gold,17537,Washing Machine,Amazon,onida kg gold,17537.0
Onida 6kg - Gold,20573,Washing Machine,Flipkart,onida kg gold,20573.0
Onida 6kg - Black,15606,Washing Machine,Amazon,onida kg black,15606.0
Onida 6kg - Black,18224,Washing Machine,Flipkart,onida kg black,18224.0
Philips 6.2L - Blue,5231,Air Fryer,Amazon,philips l blue,5231.0
Philips 6.2L - Blue,5866,Air Fryer,Flipkart,philips l blue,5866.0
Philips 6.2L,2858,Air Fryer,Amazon,philips l,2858.0
Philips 6.2L,3699,Air Fryer,Flipkart,philips l,3699.0
Philips 6.2L - Silver,5251,Air Fryer,Amazon,philips l silver,5251.0
Philips 6.2L - Silver,4663,Air Fryer,Flipkart,philips l silver,4663.0
Philips 6.2L,3974,Air Fryer,Amazon,philips l,3974.0
Philips 6.2L,7314,Air Fryer,Flipkart,philips l,7314.0
Philips 6.2L,4008,Air Fryer,Amazon,philips l,4008.0
Philips 6.2L,7175,Air Fryer,Flipkart,philips l,7175.0
Agaro 5.5L,4453,Air Fryer,Amazon,agaro l,4453.0
Agaro 5.5L,3753,Air Fryer,Flipkart,agaro l,3753.0
Agaro 5.5L - Red,1498,Air Fryer,Amazon,agaro l red,1498.0
Agaro 5.5L - Red,4344,Air Fryer,Flipkart,agaro l red,4344.0
Agaro 5.5L - Black,3147,Air Fryer,Amazon,agaro l black,3147.0
Agaro 5.5L - Black,2358,Air Fryer,Flipkart,agaro l black,2358.0
Agaro 5.5L - White,3987,Air Fryer,Amazon,agaro l white,3987.0
Agaro 5.5L - White,4075,Air Fryer,Flipkart,agaro l white,4075.0
Agaro 5.5L - Blue,3819,Air Fryer,Amazon,agaro l blue,3819.0
Agaro 5.5L - Blue,3976,Air Fryer,Flipkart,agaro l blue,3976.0
Agaro 5.5L,4471,Air Fryer,Amazon,agaro l,4471.0
Agaro 5.5L,2795,Air Fryer,Flipkart,agaro l,2795.0
Agaro 5.5L - Purple,3551,Air Fryer,Amazon,agaro l purple,3551.0
Agaro 5.5L - Purple,2948,Air Fryer,Flipkart,agaro l purple,2948.0
Agaro 5.5L,3587,Air Fryer,Amazon,agaro l,3587.0
Agaro 5.5L,3537,Air Fryer,Flipkart,agaro l,3537.0
Wonderchef 5.5L,2452,Air Fryer,Amazon,wonderchef l,2452.0
Wonderchef 5.5L,4901,Air Fryer,Flipkart,wonderchef l,4901.0
Wonderchef 5.5L,1983,Air Fryer,Amazon,wonderchef l,1983.0
Wonderchef 5.5L,2097,Air Fryer,Flipkart,wonderchef l,2097.0
Wonderchef 5.5L - Green,4774,Air Fryer,Amazon,wonderchef l green,4774.0
Wonderchef 5.5L - Green,4519,Air Fryer,Flipkart,wonderchef l green,4519.0
Wonderchef 5.5L - Gold,2931,Air Fryer,Amazon,wonderchef l gold,2931.0
Wonderchef 5.5L - Gold,4294,Air Fryer,Flipkart,wonderchef l gold,4294.0
Wonderchef 5.5L,2323,Air Fryer,Amazon,wonderchef l,2323.0
Wonderchef 5.5L,4825,Air Fryer,Flipkart,wonderchef l,4825.0
Wonderchef 5.5L - Black,2728,Air Fryer,Amazon,wonderchef l black,2728.0
Wonderchef 5.5L - Black,4074,Air Fryer,Flipkart,wonderchef l black,4074.0
Wonderchef 5.5L,2864,Air Fryer,Amazon,wonderchef l,2864.0
Wonderchef 5.5L,3397,Air Fryer,Flipkart,wonderchef l,3397.0
Wonderchef 5.5L - Gold,5431,Air Fryer,Amazon,wonderchef l gold,5431.0
Wonderchef 5.5L - Gold,2118,Air Fryer,Flipkart,wonderchef l gold,2118.0
Wonderchef 5.5L - Purple,2883,Air Fryer,Amazon,wonderchef l purple,2883.0
Wonderchef 5.5L - Purple,5776,Air Fryer,Flipkart,wonderchef l purple,5776.0
Cosori 4L - Red,5971,Air Fryer,Amazon,cosori l red,5971.0
Cosori 4L - Red,5635,Air Fryer,Flipkart,cosori l red,5635.0
Cosori 4L - Black,7333,Air Fryer,Amazon,cosori l black,7333.0
Cosori 4L - Black,6694,Air Fryer,Flipkart,cosori l black,6694.0
Cosori 4L - Black,6313,Air Fryer,Amazon,cosori l black,6313.0
Cosori 4L - Black,7968,Air Fryer,Flipkart,cosori l black,7968.0
Cosori 4L - Red,6806,Air Fryer,Amazon,cosori l red,6806.0
Cosori 4L - Red,6357,Air Fryer,Flipkart,cosori l red,6357.0
Cosori 4L - Red,4610,Air Fryer,Amazon,cosori l red,4610.0
Cosori 4L - Red,6147,Air Fryer,Flipkart,cosori l red,6147.0
Cosori 4L,6187,Air Fryer,Amazon,cosori l,6187.0
Cosori 4L,8449,Air Fryer,Flipkart,cosori l,8449.0
Instant Pot 6L - Blue,3977,Air Fryer,Amazon,instant pot l blue,3977.0
Instant Pot 6L - Blue,7840,Air Fryer,Flipkart,instant pot l blue,7840.0
Instant Pot 6L,6406,Air Fryer,Amazon,instant pot l,6406.0
Instant Pot 6L,4428,Air Fryer,Flipkart,instant pot l,4428.0
Instant Pot 6L,7091,Air Fryer,Amazon,instant pot l,7091.0
Instant Pot 6L,5272,Air Fryer,Flipkart,instant pot l,5272.0
Instant Pot 6L,4384,Air Fryer,Amazon,instant pot l,4384.0
Instant Pot 6L,6449,Air Fryer,Flipkart,instant pot l,6449.0
Instant Pot 6L - White,6714,Air Fryer,Amazon,instant pot l white,6714.0
Instant Pot 6L - White,4452,Air Fryer,Flipkart,instant pot l white,4452.0
Instant Pot 6L,3601,Air Fryer,Amazon,instant pot l,3601.0
Instant Pot 6L,7571,Air Fryer,Flipkart,instant pot l,7571.0
Instant Pot 6L - Blue,4278,Air Fryer,Amazon,instant pot l blue,4278.0
Instant Pot 6L - Blue,5692,Air Fryer,Flipkart,instant pot l blue,5692.0
Instant Pot 6L,6650,Air Fryer,Amazon,instant pot l,6650.0
Instant Pot 6L,7869,Air Fryer,Flipkart,instant pot l,7869.0
Instant Pot 6L,6270,Air Fryer,Amazon,instant pot l,6270.0
Instant Pot 6L,4842,Air Fryer,Flipkart,instant pot l,4842.0
KENT 5L - Black,4222,Air Fryer,Amazon,kent l black,4222.0
KENT 5L - Black,5341,Air Fryer,Flipkart,kent l black,5341.0
KENT 5L - White,1479,Air Fryer,Amazon,kent l white,1479.0
KENT 5L - White,4613,Air Fryer,Flipkart,kent l white,4613.0
KENT 5L,4941,Air Fryer,Amazon,kent l,4941.0
KENT 5L,1987,Air Fryer,Flipkart,kent l,1987.0
KENT 5L - Gold,1391,Air Fryer,Amazon,kent l gold,1391.0
KENT 5L - Gold,4164,Air Fryer,Flipkart,kent l gold,4164.0
KENT 5L,2087,Air Fryer,Amazon,kent l,2087.0
KENT 5L,2972,Air Fryer,Flipkart,kent l,2972.0
KENT 5L,3105,Air Fryer,Amazon,kent l,3105.0
KENT 5L,4547,Air Fryer,Flipkart,kent l,4547.0
KENT 5L,2419,Air Fryer,Amazon,kent l,2419.0
KENT 5L,2267,Air Fryer,Flipkart,kent l,2267.0
KENT 5L - Red,1718,Air Fryer,Amazon,kent l red,1718.0
KENT 5L - Red,2645,Air Fryer,Flipkart,kent l red,2645.0
Havells 3.2L - Silver,3992,Air Fryer,Amazon,havells l silver,3992.0
Havells 3.2L - Silver,2259,Air Fryer,Flipkart,havells l silver,2259.0
Havells 3.2L,3210,Air Fryer,Amazon,havells l,3210.0
Havells 3.2L,4753,Air Fryer,Flipkart,havells l,4753.0
Havells 3.2L,1231,Air Fryer,Amazon,havells l,1231.0
Havells 3.2L,1217,Air Fryer,Flipkart,havells l,1217.0
Havells 3.2L,2270,Air Fryer,Amazon,havells l,2270.0
Havells 3.2L,1319,Air Fryer,Flipkart,havells l,1319.0
Havells 3.2L - Purple,3585,Air Fryer,Amazon,havells l purple,3585.0
Havells 3.2L - Purple,3540,Air Fryer,Flipkart,havells l purple,3540.0
Havells 3.2L,2060,Air Fryer,Amazon,havells l,2060.0
Havells 3.2L,4447,Air Fryer,Flipkart,havells l,4447.0
Havells 3.2L - Purple,1020,Air Fryer,Amazon,havells l purple,1020.0
Havells 3.2L - Purple,5087,Air Fryer,Flipkart,havells l purple,5087.0
Havells 3.2L - Purple,1079,Air Fryer,Amazon,havells l purple,1079.0
Havells 3.2L - Purple,4428,Air Fryer,Flipkart,havells l purple,4428.0
Havells 3.2L - Purple,1970,Air Fryer,Amazon,havells l purple,1970.0
Havells 3.2L - Purple,3902,Air Fryer,Flipkart,havells l purple,3902.0
Havells 3.2L,4579,Air Fryer,Amazon,havells l,4579.0
Havells 3.2L,2015,Air Fryer,Flipkart,havells l,2015.0
Pigeon 3L - Red,1604,Air Fryer,Amazon,pigeon l red,1604.0
Pigeon 3L - Red,1150,Air Fryer,Flipkart,pigeon l red,1150.0
Pigeon 3L,1855,Air Fryer,Amazon,pigeon l,1855.0
Pigeon 3L,2395,Air Fryer,Flipkart,pigeon l,2395.0
Pigeon 3L,1438,Air Fryer,Amazon,pigeon l,1438.0
Pigeon 3L,2359,Air Fryer,Flipkart,pigeon l,2359.0
Pigeon 3L - Silver,3144,Air Fryer,Amazon,pigeon l silver,3144.0
Pigeon 3L - Silver,1826,Air Fryer,Flipkart,pigeon l silver,1826.0
Pigeon 3L - White,1660,Air Fryer,Amazon,pigeon l white,1660.0
Pigeon 3L - White,3747,Air Fryer,Flipkart,pigeon l white,3747.0
Pigeon 3L - Purple,2659,Air Fryer,Amazon,pigeon l purple,2659.0
Pigeon 3L - Purple,689,Air Fryer,Flipkart,pigeon l purple,689.0
Pigeon 3L - Silver,1692,Air Fryer,Amazon,pigeon l silver,1692.0
Pigeon 3L - Silver,1376,Air Fryer,Flipkart,pigeon l silver,1376.0
Instant Pot 7-in-1 - Green,5394,Pressure Cooker,Amazon,instant pot in green,5394.0
Instant Pot 7-in-1 - Green,5851,Pressure Cooker,Flipkart,instant pot in green,5851.0
Instant Pot 7-in-1,6322,Pressure Cooker,Amazon,instant pot in,6322.0
Instant Pot 7-in-1,8223,Pressure Cooker,Flipkart,instant pot in,8223.0
Instant Pot 7-in-1,6713,Pressure Cooker,Amazon,instant pot in,6713.0
Instant Pot 7-in-1,7741,Pressure Cooker,Flipkart,instant pot in,7741.0
Instant Pot 7-in-1,7426,Pressure Cooker,Amazon,instant pot in,7426.0
Instant Pot 7-in-1,6992,Pressure Cooker,Flipkart,instant pot in,6992.0
Instant Pot 7-in-1,5331,Pressure Cooker,Amazon,instant pot in,5331.0
Instant Pot 7-in-1,7272,Pressure Cooker,Flipkart,instant pot in,7272.0
Prestige Induction,4914,Pressure Cooker,Amazon,prestige induction,4914.0
Prestige Induction,3161,Pressure Cooker,Flipkart,prestige induction,3161.0
Prestige Induction - Green,4333,Pressure Cooker,Amazon,prestige induction green,4333.0
Prestige Induction - Green,3941,Pressure Cooker,Flipkart,prestige induction green,3941.0
Prestige Induction,3640,Pressure Cooker,Amazon,prestige induction,3640.0
Prestige Induction,4203,Pressure Cooker,Flipkart,prestige induction,4203.0
Prestige Induction - Black,1568,Pressure Cooker,Amazon,prestige induction black,1568.0
Prestige Induction - Black,5133,Pressure Cooker,Flipkart,prestige induction black,5133.0
Prestige Induction - Green,1610,Pressure Cooker,Amazon,prestige induction green,1610.0
Prestige Induction - Green,3354,Pressure Cooker,Flipkart,prestige induction green,3354.0
Prestige Induction - Red,1800,Pressure Cooker,Amazon,prestige induction red,1800.0
Prestige Induction - Red,2341,Pressure Cooker,Flipkart,prestige induction red,2341.0
Prestige Induction - Green,4252,Pressure Cooker,Amazon,prestige induction green,4252.0
Prestige Induction - Green,5239,Pressure Cooker,Flipkart,prestige induction green,5239.0
Hawkins 3L - Green,2385,Pressure Cooker,Amazon,hawkins l green,2385.0
Hawkins 3L - Green,332,Pressure Cooker,Flipkart,hawkins l green,332.0
Hawkins 3L - Black,254,Pressure Cooker,Amazon,hawkins l black,254.0
Hawkins 3L - Black,1811,Pressure Cooker,Flipkart,hawkins l black,1811.0
Hawkins 3L - White,2292,Pressure Cooker,Amazon,hawkins l white,2292.0
Hawkins 3L - White,3660,Pressure Cooker,Flipkart,hawkins l white,3660.0
Hawkins 3L - Green,962,Pressure Cooker,Amazon,hawkins l green,962.0
Hawkins 3L - Green,2067,Pressure Cooker,Flipkart,hawkins l green,2067.0
Hawkins 3L,1662,Pressure Cooker,Amazon,hawkins l,1662.0
Hawkins 3L,1861,Pressure Cooker,Flipkart,hawkins l,1861.0
Pigeon 3L,1444,Pressure Cooker,Amazon,pigeon l,1444.0
Pigeon 3L,368,Pressure Cooker,Flipkart,pigeon l,368.0
Pigeon 3L - Silver,3285,Pressure Cooker,Amazon,pigeon l silver,3285.0
Pigeon 3L - Silver,1274,Pressure Cooker,Flipkart,pigeon l silver,1274.0
Pigeon 3L,3073,Pressure Cooker,Amazon,pigeon l,3073.0
Pigeon 3L,2543,Pressure Cooker,Flipkart,pigeon l,2543.0
Pigeon 3L,2154,Pressure Cooker,Amazon,pigeon l,2154.0
Pigeon 3L - White,1287,Pressure Cooker,Amazon,pigeon l white,1287.0
Pigeon 3L - White,3792,Pressure Cooker,Flipkart,pigeon l white,3792.0
Pigeon 3L - Green,2800,Pressure Cooker,Amazon,pigeon l green,2800.0
Pigeon 3L - Green,1502,Pressure Cooker,Flipkart,pigeon l green,1502.0
Wonderchef 5L - Green,2236,Pressure Cooker,Amazon,wonderchef l green,2236.0
Wonderchef 5L - Green,3160,Pressure Cooker,Flipkart,wonderchef l green,3160.0
Wonderchef 5L - Purple,1260,Pressure Cooker,Amazon,wonderchef l purple,1260.0
Wonderchef 5L - Purple,2638,Pressure Cooker,Flipkart,wonderchef l purple,2638.0
Wonderchef 5L,3415,Pressure Cooker,Amazon,wonderchef l,3415.0
Wonderchef 5L,2954,Pressure Cooker,Flipkart,wonderchef l,2954.0
Wonderchef 5L - Purple,2002,Pressure Cooker,Amazon,wonderchef l purple,2002.0
Wonderchef 5L - Purple,1036,Pressure Cooker,Flipkart,wonderchef l purple,1036.0
Wonderchef 5L - White,2875,Pressure Cooker,Amazon,wonderchef l white,2875.0
Wonderchef 5L - White,2871,Pressure Cooker,Flipkart,wonderchef l white,2871.0
Wonderchef 5L - Blue,3494,Pressure Cooker,Amazon,wonderchef l blue,3494.0
Wonderchef 5L - Blue,3055,Pressure Cooker,Flipkart,wonderchef l blue,3055.0
Wonderchef 5L - White,819,Pressure Cooker,Amazon,wonderchef l white,819.0
Wonderchef 5L - White,3042,Pressure Cooker,Flipkart,wonderchef l white,3042.0
Wonderchef 5L - White,3082,Pressure Cooker,Amazon,wonderchef l white,3082.0
Wonderchef 5L - White,3936,Pressure Cooker,Flipkart,wonderchef l white,3936.0
Wonderchef 5L,3768,Pressure Cooker,Amazon,wonderchef l,3768.0
Wonderchef 5L,3273,Pressure Cooker,Flipkart,wonderchef l,3273.0
Fissler 6L,9190,Pressure Cooker,Amazon,fissler l,9190.0
Fissler 6L,11187,Pressure Cooker,Flipkart,fissler l,11187.0
Fissler 6L - Red,10710,Pressure Cooker,Amazon,fissler l red,10710.0
Fissler 6L - Red,9920,Pressure Cooker,Flipkart,fissler l red,9920.0
Fissler 6L,10933,Pressure Cooker,Amazon,fissler l,10933.0
Fissler 6L,11268,Pressure Cooker,Flipkart,fissler l,11268.0
Fissler 6L - Blue,9845,Pressure Cooker,Amazon,fissler l blue,9845.0
Fissler 6L - Blue,11779,Pressure Cooker,Flipkart,fissler l blue,11779.0
Fissler 6L - Silver,8065,Pressure Cooker,Amazon,fissler l silver,8065.0
Fissler 6L - Silver,8250,Pressure Cooker,Flipkart,fissler l silver,8250.0
Fissler 6L - Black,9687,Pressure Cooker,Amazon,fissler l black,9687.0
Fissler 6L - Black,9194,Pressure Cooker,Flipkart,fissler l black,9194.0
Fissler 6L - Blue,7336,Pressure Cooker,Amazon,fissler l blue,7336.0
Fissler 6L - Blue,8518,Pressure Cooker,Flipkart,fissler l blue,8518.0
Lagostina 6L - Black,7149,Pressure Cooker,Amazon,lagostina l black,7149.0
Lagostina 6L - Black,8126,Pressure Cooker,Flipkart,lagostina l black,8126.0
Lagostina 6L - Silver,6714,Pressure Cooker,Amazon,lagostina l silver,6714.0
Lagostina 6L - Silver,10726,Pressure Cooker,Flipkart,lagostina l silver,10726.0
Lagostina 6L,9307,Pressure Cooker,Amazon,lagostina l,9307.0
Lagostina 6L,7717,Pressure Cooker,Flipkart,lagostina l,7717.0
Lagostina 6L - Black,6739,Pressure Cooker,Amazon,lagostina l black,6739.0
Lagostina 6L - Black,10273,Pressure Cooker,Flipkart,lagostina l black,10273.0
Lagostina 6L,6344,Pressure Cooker,Amazon,lagostina l,6344.0
Lagostina 6L,10961,Pressure Cooker,Flipkart,lagostina l,10961.0
Lagostina 6L - Green,9429,Pressure Cooker,Amazon,lagostina l green,9429.0
Lagostina 6L - Green,9030,Pressure Cooker,Flipkart,lagostina l green,9030.0
Lagostina 6L - Silver,8705,Pressure Cooker,Amazon,lagostina l silver,8705.0
Lagostina 6L - Silver,8801,Pressure Cooker,Flipkart,lagostina l silver,8801.0
Lagostina 6L,9006,Pressure Cooker,Amazon,lagostina l,9006.0
Lagostina 6L,10447,Pressure Cooker,Flipkart,lagostina l,10447.0
Lagostina 6L,6214,Pressure Cooker,Amazon,lagostina l,6214.0
Lagostina 6L,7685,Pressure Cooker,Flipkart,lagostina l,7685.0
Dyson V15 - Gold,66055,Vacuum Cleaner,Amazon,dyson v gold,66055.0
Dyson V15 - Gold,71883,Vacuum Cleaner,Flipkart,dyson v gold,71883.0
Dyson V15,65889,Vacuum Cleaner,Amazon,dyson v,65889.0
Dyson V15,69596,Vacuum Cleaner,Flipkart,dyson v,69596.0
Dyson V15,66563,Vacuum Cleaner,Amazon,dyson v,66563.0
Dyson V15,69779,Vacuum Cleaner,Flipkart,dyson v,69779.0
Dyson V15,64563,Vacuum Cleaner,Amazon,dyson v,64563.0
Dyson V15,70778,Vacuum Cleaner,Flipkart,dyson v,70778.0
Dyson V15,66914,Vacuum Cleaner,Amazon,dyson v,66914.0
Dyson V15,68167,Vacuum Cleaner,Flipkart,dyson v,68167.0
Dyson V15 - Blue,64448,Vacuum Cleaner,Amazon,dyson v blue,64448.0
Dyson V15 - Blue,71915,Vacuum Cleaner,Flipkart,dyson v blue,71915.0
Dyson V15,64092,Vacuum Cleaner,Amazon,dyson v,64092.0
Dyson V15,71285,Vacuum Cleaner,Flipkart,dyson v,71285.0
Dyson V15 - Gold,64887,Vacuum Cleaner,Amazon,dyson v gold,64887.0
Dyson V15 - Gold,71165,Vacuum Cleaner,Flipkart,dyson v gold,71165.0
Eureka Forbes - Silver,20128,Vacuum Cleaner,Amazon,eureka forbes silver,20128.0
Eureka Forbes - Silver,22381,Vacuum Cleaner,Flipkart,eureka forbes silver,22381.0
Eureka Forbes,18042,Vacuum Cleaner,Amazon,eureka forbes,18042.0
Eureka Forbes,23754,Vacuum Cleaner,Flipkart,eureka forbes,23754.0
Eureka Forbes - Purple,19683,Vacuum Cleaner,Amazon,eureka forbes purple,19683.0
Eureka Forbes - Purple,21399,Vacuum Cleaner,Flipkart,eureka forbes purple,21399.0
Eureka Forbes,20969,Vacuum Cleaner,Amazon,eureka forbes,20969.0
Eureka Forbes,22159,Vacuum Cleaner,Flipkart,eureka forbes,22159.0
Eureka Forbes,20536,Vacuum Cleaner,Amazon,eureka forbes,20536.0
